text,label
دندن آی,0
جمیله,0
میرمصطفی,0
فرشاىى,0
غیور,0
اشین,0
نیازاحمد,0
گوزل,1
ایران زمان,1
شیراله,0
تمنا ال,1
محم علی,0
کمگ,0
پاک نوش,1
گل طلا,1
عبدامنان,0
غضفر,0
زینیب,1
نصزت,0
عبدالحسین,0
امیدحسام,0
گلمرینا,1
حدیثه خاتون,1
سلام اله,0
گل عنبر,1
فر ح ناز,1
عبداله,0
حبدالستار,0
ناصره,1
ماهان,1
آزین,0
حکیم دوردی,0
خان بانو,0
بتیه,1
حنان,0
شوذب,0
بزمان,0
نایب,0
عبد العلیم,0
سلیم الله,0
معصومعه,1
سلام الله,0
روناک,1
خورگلدی,0
کمیل,0
فاطهه,1
خرده,0
حاجیه مار,1
عبدشاه,0
عبدل امیر,0
نافذ,0
نور خدا,0
محمد خلیل,0
اغول ناز,1
عبدرضا,0
عبدالملب,0
بیک علی,0
بهران الین,0
شه یار,0
ناصرالدین,0
آیین,0
هاید,0
صغریب,1
شهری,1
ماهزنان,1
حمد الرحمان,0
عطرین,1
آرش,0
تافه,1
امیر پور,0
محمدوحید,0
مجتی,0
طایمز,0
ببیر,0
خانلار,0
بهمن شیر,0
شهپر,1
گل آفتاب,1
حا مد,0
منیژ,1
میرزازاده,0
فلور,1
محمد کمال الدین,0
آسیه بیگم,1
به راد,0
بهار گل,1
میر بهرام,0
مهیاز,0
سعیدالله,0
سندس,0
فرود,0
اجمد,0
اله دردی,0
عوض بگ,0
راضی بگ,1
امین الله,0
گل خدیجه,1
عبداجلیل,0
نور خان,0
کلیثوم,1
پریبسا,1
یقعوب,0
رییس بگ,0
رعفت,0
فرحروز,0
ماه ظریف,1
میر عزیز اله,0
نورصباح,0
ایمن,0
محمد مرید,0
فرایین,0
سلیوه,1
هانیه,1
ابولفصل,0
سعیدبی بی,1
فری	برز,0
ازبیده,1
بای قلیس,0
سرجان,1
محمدسینا,0
ماندگار,1
محمدطارق,0
حیدر پناه,0
کاکا علی,0
شهر	بانو,1
صوره,1
دوا خان,0
ازور,1
قربان مراد,0
هوگر,0
سجد,0
هابیل,0
معین خان,0
خیر الدین,0
ابالفتح,0
حسین جان,0
سپید دخت,1
حیات الله,0
هیبت اله,0
ام کلثوم,1
زعلان,1
سمنرخ,1
شیخی,0
خداسلیم,0
ایما,1
سارا,1
گل حجت,1
حصل,1
فدرا,0
غلامی,0
لاجین,1
عبدلحکیم,0
عبدالباسط,0
ولد,0
انه علی,1
پاک زاد,0
شاعین,0
محمدپاشا,0
سیمینه,1
هیدخت,1
یبوک,0
یاسره,1
منبج,0
ذلیخاه,1
کا ووس,0
حامد,0
شفی محمد,0
معین رضا,0
فرانگیز,1
المیزرا,1
ازدر,0
عبداشید,0
ام سلمه,1
ایل ایمان,0
رستم بیگ,0
رایحه,1
بی بی شبابه,1
فضل محمد,0
عادل,0
جنیف,0
اسالی,0
اسلام محمد,0
سلیم اله,0
حثنیه,0
میرصیاد,0
ارسلاان,0
مصباح,0
کوستان,1
عبدالقدیر,0
بنت الهدی ال,1
روسا,1
فارغ,0
حجال الدین,0
شامحمد,0
عبدالواست,0
وزگان,0
رحیم قلی,0
پرووانه,1
منه,0
عبدانا صر,0
شاهعلی,0
مهین ناز,1
فرشی,0
ر مضانعلی,0
بها ره,1
نور ال,1
بهرام بی بی,0
طاهرا,0
احمد پاشا,0
پارلا,0
عبدالسبحان,0
زهری,1
علویه,1
جندیل,0
سوریک,1
بدری,0
ادی گوزی,1
الینا,1
نور کاظم,0
نور قلیچ,0
نبات خانم,1
قیطاس,0
افسا نه بالای,1
میر صفا,0
خلق,0
نعصومه,1
ماشا ی الله,0
بهشته,1
میرمسعود,0
قربانقلیچ,0
فخرالذین,0
آکو حمه,0
فا یقه,1
نگر,0
ر و ح ا له,0
عبذ الکاظم,0
سنمبر,1
میرامان الله,0
اسداللله,0
دوردی بیکه,1
رونک,0
امین اقا,0
امرعلی,0
زیحان,1
جحفر,0
سدخان,0
بک محمد,0
غلامسخی,0
تقی,0
بشیر,0
مازولا,0
عضمت,1
یول گلدی,0
محمد قدیر,0
حدهن,0
اللهویدی,0
علی اقبال,0
قوتلی,0
عصمات,0
باهله,1
سروانعلی,0
شیروده,0
زربانو,1
علیضا,0
کامشاد,0
میر صدیف,0
کاشف الدین,0
آقامعلی,0
دادخدا,0
حلما,1
بهای الدین,0
ششیوا,1
خیرانساء,1
الشن,0
نجمعه,0
الهوردی,0
صمیرا,1
حاجیه گل,1
رظ,0
منتها,0
عبدالرافع,0
واشیر,0
ماه گل,1
ولی ال,0
بیک مراد,0
خسر و,0
سوسن سر,1
جواهر,1
شکرانه,0
حیا ت,0
عزیزالله,0
فرساد,0
احمدقلی,0
المار,0
ایران دخت,1
یموث ایشان,0
مدرک,0
محفوظه,0
برنادت,0
معید الدین,0
اثیر,0
بن یا مین,0
گلبر,1
فاخر,1
فیاض,0
تبریز,0
ماه	جهان,1
عزت الدین,0
عبذالجلیل,0
نیایش,0
مونس,1
نیلوفر ال,1
فظل الله,1
جرجیس,1
نینوشا,1
ریزان,0
مادح,0
ایراندخت,1
زاهره,1
نازپری,1
شکان,1
رزوان,0
افکار,1
فداعلی,0
رضوان اله,1
فیض الرحمان,0
آو یشن,1
مهردوست,1
کلسوم,1
میرعطااله,0
حضرت گل,1
محم رضا,0
بوذرجمهر,0
فرخننده,1
روح االه,0
خدر محمد,0
سیامیر,0
عبدالغفور,0
پخشان,0
تقدیر,0
ویدال,0
قریبرز,0
آستقیک,0
عبدالعالی,0
یوسفاله,0
میر سهیل,0
گلجان,1
دنیا گزل,1
غلام صدیق,0
ساحل,1
نورپرور,0
همراه,1
جلاالدین,0
اصحاق,0
یار حسین,0
ابو القیس,0
روحانعلی,0
عرفان الدین,0
د ا و د,0
لیلی هایده,1
سبزه گل,1
حمان,0
مکرم خاتون,1
زرفانه,1
سیمزار,1
ابو بکر,0
مذکور,0
مولک,1
النازال,1
میر مجتبی,0
علی نژاد,0
اذر دخت,1
اه کلثوم,1
اسمعه,0
لرزین,0
سومیه,1
ابو الفتح,0
گل,1
مهلقتا,1
ملیکا,1
اقول بی بی,1
امان طلا,1
ماهرز,0
رزگل,1
نیژن,0
بت ناغون,0
پارچه طلا,0
رکاب,0
شهرداد,0
صید مصطفی,0
اسماعل,0
حکمعلی,0
بنت الهداء,1
ناظم,0
طوفان,1
فخر النساء,1
مسعور,0
تاری,1
به ناز,1
جان فدا,0
انجان,0
غلام مهدی,0
مدریک,0
امیرهمایون,0
رجعبعلی,0
اصپلی,0
فینا,0
محمد جابر,0
محمدایمان,0
گلبهار,1
محمد اسلم,0
دا ر یو ش,0
جها نگرد,0
نرجس خواتون,1
الحداد,0
نواز اله,0
بی بی نغیمه,1
عمار,0
خانلر,0
اتهویر دی,0
قزل گل,1
علی اکبر,0
خوشبخت,1
مک معبود,0
سیلوا,1
تاغن گل,1
ووحید,0
گونا,1
ضیااله,0
قربالغلی,0
ریطه خاتون,1
محسن حامد,0
همتعلی,0
فهیما,0
سیرانوش,0
گاظم,0
بلقیس,1
آیناز,1
میرعبدالعلی,0
بلیزید,0
مسروب,0
میرقادر,0
افشینه,1
دست گل,0
معسود	انباری,0
اردلان,0
صلاحالدین,0
بفرین,0
عبد لرحیم,0
ن مهرزاد,0
میر نیما,0
زرار,1
ناز افرین,1
مصطف,0
بارات,0
ایپکناز,1
ضیای الاه,0
علی اضعر,0
ناشیر,0
مربم,0
اقلیمه,1
محمد سهیل,0
ژاله,1
فرزانه,1
میر محمد علی,0
الهداد,0
یارعلی,0
بگزاده,0
حسناالسادت,1
سیفعتی,0
سوگند,1
نرمی,1
اراز قلی,0
رقیه ال,1
روز ییعلی,0
رخسان,1
ا میر حسین,0
اعظم قله,1
پسته,0
فخرملوک,1
ذکر یا,0
حمت,0
حشسن,0
عبود الحیم,0
کلوریا,1
شمس قاتون,0
محمد قباد,0
عبد الجلیل,0
والدانای,0
اخضر,0
مهدیا,0
عبدالله رضا,0
هادی خان,0
حربیه,1
امیت,0
عبدال سارا,0
هان محمد,0
عبادله,0
شخصه,0
احمد,0
بابکن,0
نزهت,1
قاسمیه,1
حسن طالبی,0
عباسقلی,0
شبدیز,1
رزان,0
روهینا,1
گل سو,1
ما ندا نا,1
پیر ولی,0
بی بی اسیه,1
اراد محمد,0
مهیا,1
عوض,0
خان میرزا,0
ارایش,0
علی حمزه,0
غلام حسین,0
کویار,0
گلبدان,1
سهیبا,1
شیرین ننه,1
دخیل الله,0
شاه جان,1
کرامش,0
دلمراز,0
صمندر,1
نخ شین,1
علاءدین,0
گلر ضا,0
امیر بهادر,0
عتا نیاز,0
نوشین ال,0
شیرا,1
سجا,0
سپورا,0
امیر اله,0
مردگل,0
کونول,0
محمدمعین,0
ولید,0
عبالقادیر,0
مهدی آقا,0
آقای طاهر,0
توشه,0
سعادت بانو,1
میر عبدالصمد,0
عای,0
کماله,1
روه انگیز,1
خلامرضا,0
گلسونه,1
ایلیگان,0
دیوان,1
مهیاد,0
مسلح,0
آنا	محمد,1
هروز,0
فرامزر,0
بیبی سکینه,1
ق ربان,0
دکتر اکبر,0
فردعلی,0
کارون,0
شاهرضا,0
پداخواست,0
حاجی نور,0
سرورال,1
عین شاه,0
نیستمان,0
شهین بیگم,1
جلالت,0
کیومرز,0
ابوللفضل,0
مهسی,1
نرگس بی بی,1
گل بدین,1
قیاس,0
عرض الله,0
زمینه,1
کرم رضا,0
امید ر ضا,0
یکشنبه,0
کینه بس,1
ایرنیا,0
مراد بگ,0
امن محمد,0
اولیاء,0
سرکوت,0
میرزاده,0
حبیباله,0
مشجره,1
علف,0
جبرییل,0
سالم,0
ناژیلا,1
درگل,1
امیره,1
صفر علی,0
پر فام,0
نقی الله,0
بامشاد,0
آذر میدخت,1
آسمه,1
مسعو د,0
قدری,0
میناد,1
سنان,1
تکذبان,0
نقد علی,0
گله جان,1
ابولحسن,0
گاریز,0
محممد,0
بارینگل,1
قاشم,0
ععبداله,0
شرنام,0
مرضیع,0
عبدالله ناصر,0
خدمتعلی,0
حیدرغلی,0
حمید ر ضا,0
نرگس ال,1
علی برات,0
سار ناز,1
مانا گل,1
ناز محمد,1
اغول طواق,1
نویداله,0
عا جر,1
ضیا الحق,0
امام بخش,0
بلال,0
طاهره بیگم,1
عزیالدین,0
محمد اصلان,0
مه دخت,1
آذرمیدخت,1
خیرنسا,1
رفیغه,1
عازفه,1
صارمی,0
محمد مهدی,0
طیمور,0
یاشرلی,0
غنی بخش,0
یشار,0
باجی,0
زبرجد,0
سارو,1
زرقلم,1
میر صالح,0
سبد عبدالرضا,0
گونش,0
محدصالح,0
میر مکر الدین,0
مصظفی,0
عراز بی بی,1
معهدی,0
کمالالدین,0
دلنیال,0
مرشد علی,0
شاگل,1
مزاهر,0
خسریو,0
ترگل,1
ایشان محمد,0
نورنظر,0
فضلیه,1
زایر,0
نوابه,0
رامیتا,0
محمدربیع,0
بابا غلام,0
دلخواه,0
ساما ن,0
اعراب,0
فریانه,0
ایوالفضل,0
ثر یا,1
عبن الله,0
علی امیر,0
معروفه,1
جادر,0
امیرجاودان,0
جلیله بیگم,1
شاه محمد,0
عبدالرکریم,0
پر ناز ال,1
حمیدالله,0
نیدا,0
عبد الحامد,0
شعاع,0
روزا,0
محمد صالح,0
عاشر قلی,0
نصیر الدین,0
تایجان,1
شجاع,0
نبیهه,0
فریار,0
یثرب,0
مزده,0
صمداله,0
نیامت,0
سمانه,1
حمیدمحمد,0
آشور,0
سبحان محمد,0
حکیم داد,0
حاجی ماجان,1
جوا,0
محمد مقدادی,0
بیک میرزا,0
هران,0
طیبه,1
ردوف,0
جمال,0
دستگیر,0
بگی,1
نزهت الزمان,1
گلبست,1
جوان بخت,0
خدامراد,0
علی رحیم,0
قافلان,0
فر ح بخش,1
اقدم,1
واقف,0
اکرام اله,0
محمدباقر,0
زاون,1
ماه یار,1
سوینج,0
خان اغلان,0
لاچین,1
خوجه دردی,0
اکیبر,0
کیاوش,0
علی ویس,0
انصار الله,0
احمد فرید,0
مهد,0
خه بات,0
انبیای,0
حمیدرض,0
عبد الناصر,0
سیف الاه,0
خدیجه ی,1
حصیبه,1
چوپان,0
قربان دردی,0
بیدا,0
بلقبس,1
تقاندردی,0
شاهمردان,0
ادهم,0
آماندا,1
لاجان,1
درخشی,1
پروا,1
احمد عبدالحسن,0
عبدلقاسم,0
فرهناز,1
مسان,0
اقدس خاتون,1
قزبان علی,0
یا سین,0
بابی محمد,0
محمد قریب,0
میر الفخرالدین,0
مؤمن,0
نجیم,1
نیک نام,0
محمددین,0
صغرابیگم,1
دانیا ل,0
قول مراد,0
ماه تابان,1
امیر احسان,0
شمس الحق,0
جمال خاتون,1
محمدحسام,0
زینب خواتون,1
رفعت اله,1
خیرالدین,0
شگر علی,0
مهراله,0
مسعوده,1
مجده,1
نعمت اله,0
رضا کیاکسار,0
عطاالله حبیبی,0
عاشر,0
کفلیت,1
کو ر ش,0
کوروش,0
کلیم اله,0
دختر,1
اسمعیل,0
فرح زاد,1
پویا,0
راحیل,1
میر غفور,0
اضعر,0
شاهورن,0
انتها,0
علی مدد,0
شهباز علی,0
اله وردی,0
هراب,0
پرتو,1
بیضاء خانم,1
ممحمد رضا,0
تهرانه,1
نصیب اله,0
سریه,0
وانیا,1
عاتمتاج,0
زوبیده,1
بخشعلی,0
حمید صدقی,0
رفعت ال,1
دانیل,0
الله قلی,0
واحدی,0
عبدلباقی,0
اورانوس,1
بوریا,0
انعام اله,0
جا نسو ن,0
تسرین,1
نشمینه,1
اکرام,0
اسماعیل ذبیح,0
الف اله,0
صفر,0
محمد یلر,0
سلیف اله,0
شمس بیگم,1
بدراق,0
فرزاله,0
عبدالجواد,0
هدایت اله,0
عطاء الله,0
اغول گل,1
آزالیا,0
عبدالله,0
بشرا,1
روضان,1
فاران,0
بالاگلدی,1
شا هروخ,0
خیربای,1
ازبر علی,0
نایب حسین,0
انش,0
ابوالبشر,0
عرفانعلی,0
کانیا,1
میرعبداله,0
صفا علی,0
صافیه,1
نفد علی,0
صدیقه بانو,1
عثمان,0
ابوالقا سم,0
نادره سلطان,0
غدیره,1
زههرا,1
قدرت علی,0
اراز گل,1
بهرود,0
فرغ,1
ماه افروز,1
نگاره,1
زحل,0
علم الله,0
نجیم بانو,1
کورو ش,0
ظفر دخت,1
مهنازه,1
قا د ر,0
نصر اله نژاد,0
زریر,1
کژاله,1
اباصل,0
میر جلیل,0
جمیله ال,1
حجت لله,0
عرب شیر,0
میریحیی,0
حاجی امین,0
رحیم الدین,0
مغصوم,0
مهدی شادی,0
آرزم,0
خیرالله,0
استک,0
بهرم,0
ماهگل,1
ولی جان,0
خدیجه خانم,1
هفتصد,0
سعدمحمد,0
نوجوان,0
عروج,0
مکیله,1
میر اسماعیل,0
مهدیه,1
کورس,0
فا طمه,1
اذرین,1
ادیگوزل,1
قول	پخشی,0
جا بر,0
صدیقعلی,0
عبدا لعزیز,0
نازبیگم,1
گل پسند,1
رحمن,0
نور آتون,1
اطب الله,0
ملیفه,1
ایلیا,1
الله شکور,0
خیاطه,1
مهرالنسا,1
روح له,0
خادم حسینی,0
امیرحسبن,0
نعمت الاه,0
سرژیک,0
سما یه,1
التینای,0
ساعت,0
امید گلدی,0
مشهد دردی,1
جداری,0
نبرفته,0
روجی,0
صایم,0
عبدالفیض,0
مشهد محمد,0
ریان,0
جلا الدین,0
جوانبخت,0
ابوطالک,0
صدرعلی,0
فتحیه,0
نبی خانی,0
فرج,0
عتیق,0
ماهنوش,1
نافع,0
تعقی,0
خناوه,1
هایده,1
عبدالحاد,0
نجیما,1
دهدار,0
محرم نسا,1
شنبه,0
هفسه,1
غلی اکبر,0
حوابیگم,1
گل راز,1
هاجقلی,0
هدایت الله,0
ببیش,0
ام عامر,1
ماهه,1
خشن,0
اسمای,1
میرصمد,0
رنجبر,0
انوار,0
عشیره,1
گل باغی,1
سلطانمراد,0
شیرزاد,0
نازارمراد,0
کرار,0
یاورعلی,0
گوهر بانو,1
سرحه دار,0
لاله,1
مهیا ر,0
رامین,0
مهناز,1
علی عسکری,0
مهرانا,1
میرطیب,0
محمدیاسین,0
ایلبرا,0
سامک,0
انا,1
تواقلیچ,0
فرضل الله,0
شهزیار,0
یعسوب,0
عاشور محمد,0
مورسل,0
کاکا ویس,0
مجید الرحمان,0
ارمغان,1
جانانه,1
فرنگ تاج,1
قوام الدین,0
بلقر,0
مهرانگیر,1
بردی محمد,0
چمل,0
امیذحسین,0
کهزاد,0
نوی,0
امیر حسن,0
بهدر,0
بی بی عذرا,1
خداورد,0
پاشا,0
اذان الله,0
حیدر رضا,0
آکام,1
حاج وحید,0
عصمت اله,0
غلام رضا,0
ارزو گل,1
جهان زاده,0
کلاس,0
بی بی نرگس,1
خزایی,0
غلام زضا,0
مهری بانو,1
بایراامعلی,0
میر ایمان,0
ماه جان,1
نازیله,1
بتول بگم,1
مطصطفی,0
سیزالله,0
جانمراد,0
فر خنده,1
غتام حسین,0
راحب,0
رابح,0
دلزار,1
اقول جمال,1
عمرالله,0
فالازر,1
ایهاب,1
افشار اقا,0
حمیدر ضا,0
هجت,0
کشتاسب,0
حیم,0
روپاک,0
حسام الدین,0
بنامین,0
یا سمن,0
بدرام,0
مغرز,0
نکسیا,0
سیف	الله,0
صهاف,0
خدای بردی,0
ناصر الدین,0
صفرره,1
عزیز علی,0
زهره خان,1
زنگل,0
نو ش آ فرین,1
رحم,0
محب اله,0
مخید,0
موهری,0
فرهماد,0
طوی جان,0
لطیفه,1
گارنیک,0
فخرالتاج,1
قاسمعلی,0
یاسر,0
راجی,1
حضرتعلی,0
شب گل,1
غفار علی,0
پرادیس,1
بی بی سارا,1
عبیرضا,0
قر بانعلی,0
رقیعه,1
آذر خانم,1
لمیر,0
صفر دردی,1
منادی,1
عبدالعدود,0
امیرآرشام,0
پیشه ور,0
شریف اله,0
بحری,0
سمران,0
شاعر,0
نهمت الله,0
لسته,0
مخریم,0
نادررضا,0
نبات علی,0
ایوبعلی,0
نازی لا,1
خجت,0
شیرین,1
گرناز,1
عبدالنور,0
امیر یوسف,0
حاجیه خانم,1
قلی بیگم,0
اسدال,0
روح روح الله,0
میرزا رحیم,0
عبدالخبیر,0
فرانکه,1
دادعلی,0
تراب,0
کلوم,1
قربانگلدی,0
اعهظم,1
اندر,0
میرایت اله,0
هامان,0
معتصم,0
عبدالاحسان,0
شکربانو,1
بهارک,1
حواء,1
عبدلرضا,0
غلاممحسین,0
پری رخ,1
بدرالزمان,0
سن ناز,1
رغبیه,1
